permno,adate,qdate,public_date,pe_exi,ps,ptb,TICKER
18542,20091231,20100331,20100531,31,1.215,4.268,CAT
18542,20091231,20100331,20100630,30.648,1.201,4.22,CAT
18542,20091231,20100331,20100731,35.587,1.4,4.918,CAT
18542,20091231,20100630,20100831,26.488,1.214,4.473,CAT
18542,20091231,20100630,20100930,31.984,1.466,5.401,CAT
18542,20091231,20100630,20101031,31.951,1.464,5.395,CAT
18542,20091231,20100930,20101130,27.829,1.425,5.459,CAT
18542,20091231,20100930,20101231,30.809,1.578,6.043,CAT
18542,20091231,20100930,20110131,31.911,1.634,6.259,CAT
18542,20101231,20101231,20110228,24.802,1.544,5.997,CAT
18542,20101231,20101231,20110331,26.831,1.67,6.487,CAT
18542,20101231,20101231,20110430,27.81,1.747,6.786,CAT
18542,20101231,20110331,20110531,18.826,1.442,5.401,CAT
18542,20101231,20110331,20110630,18.943,1.451,5.435,CAT
18542,20101231,20110331,20110731,17.578,1.347,5.043,CAT
18542,20101231,20110630,20110831,15.041,1.15,4.39,CAT
18542,20101231,20110630,20110930,12.205,0.933,3.563,CAT
18542,20101231,20110630,20111031,15.613,1.194,4.557,CAT
18542,20101231,20110930,20111130,14.944,1.136,4.469,CAT
18542,20101231,20110930,20111231,13.832,1.052,4.137,CAT
18542,20101231,20110930,20120131,16.66,1.267,4.982,CAT
18542,20111231,20111231,20120229,15.434,1.23,5.502,CAT
18542,20111231,20111231,20120331,14.395,1.147,5.131,CAT
18542,20111231,20111231,20120430,13.888,1.115,4.989,CAT
18542,20111231,20120331,20120531,11.063,0.905,3.819,CAT
18542,20111231,20120331,20120630,10.721,0.877,3.701,CAT
18542,20111231,20120331,20120731,10.633,0.87,3.671,CAT
18542,20111231,20120630,20120831,9.555,0.841,3.5,CAT
18542,20111231,20120630,20120930,9.635,0.848,3.529,CAT
18542,20111231,20120630,20121031,9.497,0.835,3.479,CAT
18542,20111231,20120930,20121130,8.734,0.831,3.117,CAT
18542,20111231,20120930,20121231,9.181,0.874,3.277,CAT
18542,20111231,20120930,20130131,10.081,0.96,3.598,CAT
18542,20121231,20121231,20130228,10.893,0.919,3.359,CAT
18542,20121231,20121231,20130331,10.256,0.865,3.162,CAT
18542,20121231,20121231,20130430,9.985,0.845,3.091,CAT
18542,20121231,20130331,20130531,11.548,0.894,3.088,CAT
18542,20121231,20130331,20130630,11.102,0.86,2.969,CAT
18542,20121231,20130331,20130731,11.159,0.864,2.984,CAT
18542,20121231,20130630,20130831,13.019,0.886,3.034,CAT
18542,20121231,20130630,20130930,13.155,0.895,3.065,CAT
18542,20121231,20130630,20131031,13.148,0.895,3.064,CAT
18542,20121231,20130930,20131130,16.114,0.939,2.973,CAT
18542,20121231,20130930,20131231,17.297,1.008,3.191,CAT
18542,20121231,20130930,20140131,17.888,1.042,3.3,CAT
18542,20131231,20131231,20140228,16.864,1.111,2.909,CAT
18542,20131231,20131231,20140331,17.282,1.139,2.981,CAT
18542,20131231,20131231,20140430,18.33,1.185,3.101,CAT
18542,20131231,20140331,20140531,17.386,1.146,3.143,CAT
18542,20131231,20140331,20140630,18.481,1.218,3.341,CAT
18542,20131231,20140331,20140731,17.134,1.129,3.097,CAT
18542,20131231,20140630,20140831,18.209,1.24,3.283,CAT
18542,20131231,20140630,20140930,16.533,1.126,2.981,CAT
18542,20131231,20140630,20141031,16.93,1.112,2.944,CAT
18542,20131231,20140930,20141130,16.278,1.1,3.236,CAT
18542,20131231,20140930,20141231,14.811,1.001,2.944,CAT
18542,20131231,20140930,20150131,12.94,0.875,2.572,CAT
18542,20141231,20141231,20150228,14.099,0.911,2.928,CAT
18542,20141231,20141231,20150331,13.611,0.879,2.827,CAT
18542,20141231,20141231,20150430,14.776,0.95,3.056,CAT
18542,20141231,20150331,20150531,13.207,0.942,3.036,CAT
18542,20141231,20150331,20150630,13.13,0.937,3.019,CAT
18542,20141231,20150331,20150731,12.172,0.867,2.794,CAT
18542,20141231,20150630,20150831,12.329,0.872,2.695,CAT
18542,20141231,20150630,20150930,10.542,0.746,2.304,CAT
18542,20141231,20150630,20151031,11.773,0.805,2.486,CAT
18542,20141231,20150930,20151130,13.137,0.842,2.661,CAT
18542,20141231,20150930,20151231,12.289,0.788,2.489,CAT
18542,20141231,20150930,20160131,11.255,0.722,2.28,CAT
18542,20151231,20151231,20160229,19.343,0.839,2.6,CAT
18542,20151231,20151231,20160331,21.869,0.948,2.94,CAT
18542,20151231,20151231,20160430,22.206,0.965,2.993,CAT
18542,20151231,20160331,20160531,28.435,0.967,2.701,CAT
18542,20151231,20160331,20160630,29.729,1.011,2.824,CAT
18542,20151231,20160331,20160731,32.455,1.104,3.083,CAT
18542,20151231,20160630,20160831,37.592,1.146,3.143,CAT
18542,20151231,20160630,20160930,40.72,1.241,3.405,CAT
18542,20151231,20160630,20161031,38.284,1.167,3.201,CAT
18542,20151231,20160930,20161130,55.558,1.398,3.574,CAT
18542,20151231,20160930,20161231,53.919,1.357,3.468,CAT
18542,20151231,20160930,20170131,55.616,1.399,3.577,CAT
18542,20161231,20161231,20170228,-336.67,1.471,4.239,CAT
18542,20161231,20161231,20170331,-336.33,1.412,4.068,CAT
18542,20161231,20161231,20170430,-346.13,1.563,4.505,CAT
18542,20161231,20170331,20170531,-390.48,1.597,4.571,CAT
18542,20161231,20170331,20170630,-398,1.627,4.659,CAT
18542,20161231,20170331,20170731,-422.04,1.731,4.956,CAT
18542,20161231,20170630,20170831,448,1.741,4.956,CAT
18542,20161231,20170630,20170930,435,1.848,5.261,CAT
18542,20161231,20170630,20171031,427,2.012,5.729,CAT
