permno,adate,qdate,public_date,pe_exi,ps,ptb,TICKER
39693,20131231,20140331,20140731,23.785,1.633,1.501,B
39693,20131231,20140630,20140831,18.917,1.558,1.474,B
39693,20131231,20140630,20140930,16.768,1.381,1.307,B
39693,20131231,20140630,20141031,20.199,1.666,1.576,B
39693,20131231,20140930,20141130,18.005,1.609,1.608,B
39693,20131231,20140930,20141231,18.142,1.621,1.62,B
39693,20131231,20140930,20150131,16.838,1.505,1.503,B
39693,20141231,20141231,20150228,18.528,1.732,1.85,B
39693,20141231,20141231,20150331,18.745,1.758,1.877,B
39693,20141231,20141231,20150430,18.565,1.741,1.859,B
39693,20141231,20150331,20150531,17.658,1.764,1.884,B
39693,20141231,20150331,20150630,17.101,1.708,1.825,B
39693,20141231,20150331,20150731,17.075,1.703,1.819,B
39693,20141231,20150630,20150831,16.369,1.699,1.73,B
39693,20141231,20150630,20150930,15.275,1.586,1.614,B
39693,20141231,20150630,20151031,15.928,1.66,1.69,B
39693,20141231,20150930,20151130,16.462,1.738,1.717,B
39693,20141231,20150930,20151231,15.124,1.596,1.578,B
39693,20141231,20150930,20160131,13.893,1.466,1.449,B
39693,20151231,20151231,20160229,15.667,1.549,1.554,B
39693,20151231,20151231,20160331,15.995,1.575,1.58,B
39693,20151231,20151231,20160430,14.836,1.461,1.466,B
39693,20151231,20160331,20160531,15.247,1.517,1.457,B
39693,20151231,20160331,20160630,15.123,1.505,1.445,B
39693,20151231,20160331,20160731,17.32,1.728,1.66,B
39693,20151231,20160630,20160831,18.877,1.897,1.794,B
39693,20151231,20160630,20160930,18.516,1.861,1.76,B
39693,20151231,20160630,20161031,18.192,1.827,1.728,B
39693,20151231,20160930,20161130,20.533,2.083,1.944,B
39693,20151231,20160930,20161231,21.076,2.138,1.995,B
39693,20151231,20160930,20170131,21.391,2.17,2.025,B
39693,20161231,20161231,20170228,20.206,2.191,2.184,B
39693,20161231,20161231,20170331,20.702,2.241,2.234,B
39693,20161231,20161231,20170430,22.165,2.4,2.392,B
39693,20161231,20170331,20170531,21.355,2.367,2.367,B
39693,20161231,20170331,20170630,22.087,2.449,2.448,B
39693,20161231,20170331,20170731,22.709,2.523,2.523,B
39693,20161231,20170630,20170831,21.86,2.508,2.468,B
39693,20161231,20170630,20170930,24.629,2.826,2.78,B
39693,20161231,20170630,20171031,22.759,2.6,2.558,B
39693,20161231,20170930,20171130,23.335,2.56,2.548,B
39693,20161231,20170930,20171231,22.278,2.444,2.433,B
39693,20161231,20170930,20180131,23.165,2.542,2.53,B
39693,20171231,20171231,20180228,55.33,2.235,2.407,B
39693,20171231,20171231,20180331,54.945,2.213,2.384,B
39693,20171231,20171231,20180430,50.945,2.033,2.189,B
39693,20171231,20180331,20180531,54.514,2.138,2.28,B
39693,20171231,20180331,20180630,54.037,2.12,2.26,B
39693,20171231,20180331,20180731,62.248,2.377,2.534,B
39693,20171231,20180630,20180831,56.717,2.367,2.758,B
39693,20171231,20180630,20180930,59.192,2.47,2.878,B
39693,20171231,20180630,20181031,47.167,1.973,2.298,B
39693,20171231,20180930,20181130,46.192,2.075,2.423,B
39693,20171231,20180930,20181231,41.246,1.853,2.163,B
39693,20171231,20180930,20190131,45.446,2.041,2.384,B
39693,20181231,20181231,20190228,18.435,1.994,2.277,B
39693,20181231,20181231,20190331,16.321,1.766,2.017,B
39693,20181231,20181231,20190430,17.657,1.911,2.182,B
39693,20181231,20190331,20190531,16.792,1.765,2.001,B
39693,20181231,20190331,20190630,18.292,1.922,2.18,B
39693,20181231,20190331,20190731,16.896,1.749,1.984,B
39693,20181231,20190630,20190831,15.573,1.511,1.727,B
39693,20181231,20190630,20190930,17.896,1.737,1.985,B
39693,20181231,20190630,20191031,20.295,1.973,2.255,B
39693,20181231,20190930,20191130,19.599,1.994,2.299,B
39693,20181231,20190930,20191231,20.517,2.088,2.407,B
49656,20081231,20090930,20100131,-19.523,4.307,1.242,BK
49656,20091231,20091231,20100228,-30.667,4.162,1.16,BK
49656,20091231,20091231,20100331,-33.204,4.507,1.257,BK
49656,20091231,20091231,20100430,-33.473,4.561,1.271,BK
49656,20091231,20100331,20100531,-37.26,3.833,1.111,BK
49656,20091231,20100331,20100630,-33.822,3.479,1.009,BK
49656,20091231,20100331,20100731,-34.342,3.536,1.025,BK
49656,20091231,20100630,20100831,-59.171,3.283,0.969,BK
49656,20091231,20100630,20100930,-63.732,3.537,1.044,BK
49656,20091231,20100630,20101031,-61.122,3.466,1.023,BK
49656,20091231,20100930,20101130,12.553,2.404,1.041,BK
49656,20091231,20100930,20101231,14.047,2.69,1.165,BK
49656,20091231,20100930,20110131,14.526,2.784,1.206,BK
49656,20101231,20101231,20110228,14.403,2.606,1.08,BK
49656,20101231,20101231,20110331,14.156,2.561,1.061,BK
49656,20101231,20101231,20110430,13.725,2.483,1.029,BK
49656,20101231,20110331,20110531,13.322,2.368,1.05,BK
49656,20101231,20110331,20110630,12.142,2.158,0.957,BK
49656,20101231,20110331,20110731,11.9,2.1,0.931,BK
49656,20101231,20110630,20110831,9.659,1.667,0.753,BK
49656,20101231,20110630,20110930,8.687,1.499,0.677,BK
49656,20101231,20110630,20111031,9.944,1.688,0.762,BK
49656,20101231,20110930,20111130,9.009,1.515,0.7,BK
49656,20101231,20110930,20111231,9.218,1.55,0.717,BK
49656,20101231,20110930,20120131,9.319,1.564,0.723,BK
49656,20111231,20111231,20120229,10.892,1.748,0.74,BK
49656,20111231,20111231,20120331,11.887,1.908,0.808,BK
49656,20111231,20111231,20120430,11.65,1.851,0.784,BK
49656,20111231,20120331,20120531,9.883,1.594,0.714,BK
49656,20111231,20120331,20120630,10.655,1.719,0.77,BK
49656,20111231,20120331,20120731,10.33,1.65,0.739,BK
49656,20111231,20120630,20120831,12.184,1.777,0.782,BK
49656,20111231,20120630,20120930,12.227,1.783,0.785,BK
49656,20111231,20120630,20121031,13.357,1.927,0.848,BK
49656,20111231,20120930,20121130,12.404,1.872,0.795,BK
49656,20111231,20120930,20121231,13.316,2.01,0.854,BK
49656,20111231,20120930,20130131,14.073,2.115,0.898,BK
49656,20121231,20121231,20130228,13.369,2.09,0.814,BK
49656,20121231,20121231,20130331,13.788,2.155,0.839,BK
